Set, name,GC02,GC03,GC04,GC05,GC06,GC07,GC08,GC09,GC10,GC11,GC12,DC02,DC03,DC04,DC05,DC06,DC07,DC08,DC09,DC10,DC11,DC12,	Specialty,S1,S2,S3,S4,S5,S6,	SubA, SubB, TagA, TagB,	PriorityS,	PriorityT,OC02,OC03,OC04,OC05,OC06,OC07,OC08,OC09,OC10,OC11,OC12,RO02,RO03,RO04,RO05,RO06,RO07,RO08,RO09,RO10,RO11,RO12,	SetA, TT, Card Rating,oc_prob,total_points,dq_prob,pa_prob,sub_prob,xx_prob,submission,tag_team_save,SubX,SubY,TagX,TagY,DisplayName,Division
NWA '88,Arn Anderson,DC,DC,OC,OC,OC/TT,OC,DC,DC,OC,OC,DC,A,A,Reverse,B,A,B,A,B,C,B,A,AA Gordbuster,8 P/A,10,11,9,12 P/A,10,"[""2""","""5""]","[""8""","""12""]",4,3,Viking Crab 7*,Step-over Armbar 6,Enforcer Snapmare 10,Kneedrop To Head 9,Horseman Bodyslam 8,Face Breaker 7,Mouth Ripper 6,Rake Eyes With Boot 5 (xx),Aa Gordbuster (S),DDT 11,Ropes,One-knee Shoulderblock 6,Stomp Out Of Ring (DQ),N/A,N/A,Clothesline 8 P/A,Grind Face Into Ropes 12,N/A,Arm Bar 6,N/A,N/A,Hip Toss 7,NWA '88,13.9%,9.2,63.9%,5.400,0.1%,2.0%,1.8%,7.1%,27.8%,41.7%,2,5,8,12,ArmA,Midcard
NWA '88,Konga the Barbarian,DC,OC,DC,OC,OC/TT,DC,OC,OC,DC,OC,DC,B,A,A,A,B,A,B,C,B,Reverse,A,Barbaric Powerslam,9 P/A,11 P/A,11,10,12,10,"[""2""","""4""]","[""8""","""12""]",4,3,Ropes,Primitive Piledriver 11 P/A,Savage Headbutt 8,Ram Into Turnbuckle 6,Brutal Dropkick 9 (xx),Chest Smasher 6,Charging Clothesline 8,Cannibal Suplex 10,Barbaric Powerslam (S),Throw Thru Ropes (DQ),Backbreaker 9*,N/A,Hurl Out Of Ring (DQ),Barbaric Powerslam (S),Brutal Dropkick 6,Savage Headbutt 9,N/A,Konga Krunch 10,N/A,Shoulder Butt 7,N/A,Shoulder Butt 7,NWA '88,13.9%,9.5,61.1%,5.491,3.5%,5.1%,1.7%,8.5%,16.7%,41.7%,2,4,8,12,KongBarb,Midcard
NWA '88,Tully Blanchard,DC,OC,OC/TT,DC,DC,OC,OC,DC,OC,OC,OC,B,A,A,C,A,B,B,A,A,Reverse,B,Slingshot Suplex,9,11,10,12,9 P/A,10 P/A,"[""2""","""5""]","[""9""","""12""]",4,2,San Antonio Sleeper 9*,Throw Thru Ropes (DQ),West Texas Neckbreaker 10,Chinlock 8 (xx),Slam Face Into Ringmat 9,Elbow Smash To Neck 8,Ram Into Turnbuckle 6,Pileriver 10,Blatant Chokehold 5,Slam Face Into Ringmat (S),Ropes,N/A,San Antonio Sleeper 7*,Slingshot Suplex (S),Bodyblock 5,N/A,Kick Thru Ropes (DQ),Bodyblock 7,Hip Rolls 5,N/A,N/A,Shoulder Slam 8,NWA '88,8.3%,9.3,61.1%,5.460,3.7%,1.2%,1.8%,6.8%,27.8%,27.8%,2,5,9,12,TullyB,Midcard
NWA '88,Bobby Eaton (NEEDS UPDATES),DC,DC,DC,OC,OC/TT,OC,OC,DC,DC,DC,OC,A,A,B,B,A,B,B,C,Reverse,A,A,Flapjack,11,12 P/A,12,11,11 P/A,10,"[""2""","""6""]","[""8""","""12""]",3,3,Ropes,Midnight See-saw 6 P/A,Throw Out Of Ring (DQ),Smash With Tennis Racquet 11,Standing Chokehold 5,Falling Armbreaker 7,Beautiful Bodyslam 9,Stomp With Boot 8,Kneedrop Off Ropes 10 (xx),Flapjack (S),Bodyblock Express 8,Flapjack (S),Foot To Face 7,Cornette Interference 10 P/A,N/A,N/A,Bodyblock 7,Monkey Flip 5,Sunset Flip 10,N/A,N/A,N/A,NWA '88,13.9%,7.9,58.3%,5.132,4.9%,4.5%,0.0%,4.9%,41.7%,41.7%,2,6,8,12,BobEat,Midcard
NWA '88,Bobby Eaton,DC,DC,DC,OC,OC/TT,OC,OC,DC,DC,DC,OC,A,A,B,B,A,B,B,C,Reverse,A,A,Flapjack,11,12 P/A,12 P/A,11,10,8,"[""2""","""6""]","[""8""","""12""]",3,3,Ropes,Midnight See-saw 6 P/A,Throw Out Of Ring (DQ),Smash With Tennis Racquet 11,Standing Chokehold 5,Falling Armbreaker 7,Beautiful Bodyslam 9,Stomp With Boot 8,Kneedrop Off Ropes 10 (xx),Flapjack (S),Bodyblock Express 8,Flapjack (S),Foot To Face 7,Cornette Interference 10 P/A,N/A,N/A,Bodyblock 7,Monkey Flip 5,Sunset Flip 10,N/A,N/A,N/A,NWA '88,0,0,0,0,0,0,0,0,0,0,2,6,8,12,BobEat,Midcard
NWA '88,Ric Flair (NEEDS UPDATES),DC,DC,DC,OC,OC,OC,OC,OC/TT,DC,DC,DC,B,A,B,Reverse,A,C,A,A,B,A,B,Figure-four Leglock,12,10 P/A,12,11*,10*,13,"[""2""]",x,"[""9""","""12""]",5,2,Throw Out Of Ring (DQ),Slick Ric Sleeper 7*,Smash On Ring Gate 10,Nature Boy Bodyblock 8,Horseman Hammerlock 7,Chop To Chest 8 (xx),Figure-four Leglock (S),Inverted Atomic Drop 9 P/A,Knee Drop To Face 7 P/A,Strut And Whoop 7 P/A,Ropes,Abdominal Stretch 11*,N/A,Turnbuckle Smash 8,Full Nelson 6,Aerial Kneedrop 10 P/A,Flying Bodypress 9 P/A,Flying Elbow 10,Jump Off Top Rope 7 P/A,Throw Out Of Ring (DQ),N/A,N/A,NWA '88,11.1%,11.8,66.7%,6.293,2.0%,19.0%,6.8%,11.1%,2.8%,27.8%,2, ,9,12,RicF,World Champion
NWA '88,Ric Flair,DC,DC,DC,OC,OC,OC,OC,OC/TT,DC,DC,DC,B,A,B,Reverse,A,C,A,A,B,A,B,Figure-four Leglock,12 P/A,11 P/A,14,9,10,13*,"[""2""]",x,"[""9""","""12""]",5,2,Throw Out Of Ring (DQ),Slick Ric Sleeper 7*,Smash On Ring Gate 10,Nature Boy Bodyblock 8,Horseman Hammerlock 7,Chop To Chest 8 (xx),Figure-four Leglock (S),Inverted Atomic Drop 9 P/A,Knee Drop To Face 7 P/A,Strut And Whoop 6,Ropes,Abdominal Stretch 11*,N/A,Turnbuckle Smash 8,Full Nelson 6,Aerial Kneedrop 10 P/A,Flying Bodypress 9 P/A,Flying Elbow 10,Jump Off Top Rope 7 P/A,Throw Out Of Ring (DQ),N/A,N/A,NWA '88,0,0,0,0,0,0,0,0,0,0,2, ,9,12,RicF,World Champion
NWA '88,Gorgeous Jimmy Garvin,OC,DC,DC,OC,OC,OC,DC,DC,OC,OC/TT,OC,A,A,C,A,B,B,A,B,Reverse,B,A,Brainbuster,11,14 P/A,12,13 P/A,7,12,"[""2""","""5""]","[""2""","""5""]",3,1,Interference By Precious 12,Brainbuster (S),Elbow Smash 7 (xx),Double Arm Twist 8,Showboat Snapmare 6,Ram Into Turnbuckle 9,Continuous Knee Drives 7,Flashy Fistdrop 5,Gorgeous Suplex 10 P/A,Go Strut 10,Ropes,Flying Bodypress 9 P/A,N/A,Top Rope Bodyslam 11,Throw Out Of Ring (DQ),N/A,Knee To Throat 5,N/A,Kick To Groin 7,Cross Body Block 8,N/A,Precious Back Scratch 12,NWA '88,5.6%,8.2,61.1%,5.341,0.2%,6.3%,0.0%,5.1%,27.8%,27.8%,2,5,2,5,JimmyGar,Midcard
NWA ‘88,Ivan Koloff (NOT INCLUDED),OC,OC/TT,OC,DC,DC,OC,OC,DC,DC,OC,DC,A,C,A,A,B,B,B,B,A,Reverse,A,Atomic Drop,10 P/A,12,11,8,14,11,2,7,2,5,3,1,Ropes,Russian Back Breaker 8*,Hammer & Sickle 9,Soviet Slam 8,Continuous Forearms 6,Choke With Chains 10,Turnbuckle Smash 7,Atomic Drop (S),Glasnost Suplex 7,Ruskie Mig Dive 11 (xx),Uncle Ivan Knee Drop 6,N/A,Throw Out Of Ring (DQ),Smash With Chains 11 P/A,N/A,N/A,Back Body Drop 6,Choke Against Ropes 6,N/A,Russian Mig Dive 9,Throw Out Of Ring (DQ),N/A,NWA ‘88,0,0,0,0,0,0,0,0,0,0,2,7,2,5,IvanKol,Veteran
NWA '88,Nikita Koloff,OC,OC,DC,OC/TT,OC,OC,OC,DC,DC,OC,DC,A,B,C,B,A,A,A,B,Reverse,B,A,Russian Sickle,9 P/A,10,10,11 P/A,11,9,"[""2""","""3""]","[""9""","""12""]",5,2,Siberian Shoulderdrive 9,Soviet Clutch 11*,Russian Sickle (S),Cccp Smash 6 (xx),Power Hiptoss 7,Clothesline 6,Neck Slingshot 8,Flying Elbow Smash 7,Chernobyl Crunch 10 P/A,Ropes,Test Of Strength 8,Shoulderblock 8,Hurl Out Of Ring (DQ),N/A,N/A,Russian Sickle (S),Ruskie Nightmare 12 P/A,Bodydrop 8,N/A,Elbow Smash 9,N/A,N/A,NWA '88,11.1%,11.0,69.4%,5.818,0.2%,8.5%,3.9%,7.7%,8.3%,27.8%,2,3,9,12,NikiKol,Regional Champion
NWA '88,Stan Lane,OC,DC,DC,DC,OC,OC,OC/TT,OC,DC,DC,DC,B,A,C,A,B,A,Reverse,B,B,A,A,Flapjack,8,10,12,10 P/A,13 P/A,11,"[""2""","""6""]","[""2""","""6""]",3,3,Abdominal Stretch 9,Standing Dropkick 7 (xx),Flapjack (S),Bodyslam Express 8,Monkey Flip 6,Elbow Drop 7,Fist To Gut 6,Myrtle Beach Backbreaker 10*,Karate Sidekick 9,Midnight Lariat 12,Ropes,Standing Dropkick 5,Flying Bodypress 13,N/A,Cornette Interference 12 P/A,Midnight Lariat 9 P/A,N/A,Shoulder Smash 7,N/A,Slingshot 9 P/A,N/A,Flapjack (S),NWA '88,13.9%,8.1,58.3%,5.379,0.0%,2.2%,6.5%,3.2%,41.7%,41.7%,2,6,2,6,StanLan,Midcard
NWA '88,Dusty Rhodes (NEEDS UPDATE),OC,DC,DC,OC,OC/TT,OC,OC,DC,DC,OC,OC,A,A,Reverse,A,B,B,A,C,B,B,A,Bionic Elbow,10,11 P/A,12 P/A,15 P/A,11,7,"[""2""","""3""]","[""2""","""4""]",5,2,Ropes,Knee Joint Scissorlock 5,Windmill Powersmash 10 P/A,American Dream Strut 9,Bionic Elbow (S),Arm Drag 6 (xx),Texas Brawl 8,Spleen Cruncher 7,Longhorn Sleeper 7*,Stardust Piledriver 9 P/A,Gordbuster 11,Bionic Elbow (S),Back Bodydrop 6,N/A,Powersmash 9,Gordbuster 12 P/A,Bionic Elbow (S),Wrap Around Chokehold 7,N/A,Shoulder Smash 6 P/A,N/A,Throw Out Of Ring (DQ),NWA '88,13.9%,11.3,66.7%,5.942,0.1%,14.5%,5.6%,11.1%,8.3%,16.7%,2,3,2,4,DustRho,Regional Champion
NWA '88,Dusty Rhodes,OC,DC,DC,OC,OC/TT,OC,OC,DC,DC,OC,OC,A,A,Reverse,A,B,B,A,C,B,B,A,Bionic Elbow,10,11 P/A,12 P/A,15 P/A,11,7,"[""2""","""3""]","[""2""","""4""]",5,3,Ropes,Knee Joint Scissorlock 5,Windmill Powersmash 10 P/A,American Dream Strut 9,Bionic Elbow (S),Arm Drag 6 (xx),Texas Brawl 8,Spleen Cruncher 7,Longhorn Sleeper 7*,Stardust Piledriver 9 P/A,Gordbuster 11,Bionic Elbow (S),Back Bodydrop 6,N/A,Powersmash 9,Gordbuster 12 P/A,Bionic Elbow (S),Wrap Around Chokehold 7,N/A,Shoulder Smash 6 P/A,N/A,Throw Out Of Ring (DQ),NWA '88,13.9%,11.3,66.7%,5.942,0.1%,14.5%,5.6%,11.1%,8.3%,16.7%,2,3,2,4,DustRho,Regional Champion
NWA '88,Road Warrior Animal,DC,OC,DC,DC,DC,OC/TT,OC,OC,OC,OC,OC,B,B,A,C,A,A,A,A,Reverse,B,B,Decapitator,9,9,10 P/A,8 P/A,9 P/A,10,"[""2""","""3""]","[""2""","""7""]",4,3,Spinebreaker 11,Windy City Slam 11 P/A,Pitbull Shoulderblock 6,Head Pummel 6,Decapitator (S),Overhead Smash 7,Wrench Bicep 8 (xx),Power Dropkick 9,Bearhug Of Doom 10*,Heave Out Of Ring (DQ),Ropes,Turnbuckle Slam 9,N/A,Kick Out Of Ring (DQ),Decapitator (S),Shoulderblock 6,Decapitator (S),Shoulder Smash 9,Tangle Foe In Ropes 8,Lariat 10,Lariat 10 P/A,Lariat 11,NWA '88,16.7%,10.1,63.9%,5.863,3.7%,8.3%,5.3%,8.9%,8.3%,58.3%,2,3,2,7,RWAnim,Midcard
NWA '88,Road Warrior Hawk,OC,OC,OC,OC,OC,OC/TT,DC,DC,DC,OC,DC,B,B,A,A,A,A,C,A,B,Reverse,B,Decapitator,9 P/A,12,10,11 P/A,10,9 P/A,"[""2""","""3""]","[""7""","""12""]",4,3,Ropes,Neckbreaker Of Doom 11*,Brutal Dropkick 7,Chicago Powerslam 9,Wrench Tricep 6 (xx),Shoulder Breaker 8,Decapitator (S),Flying Shoulder Drive 7,Bench Press Smash 10 P/A,Kick To Sternum 5,Hurl Onto Concrete (DQ),N/A,Shoulderblock 5,Throw Out Of Ring (DQ),Throw Out Of Ring (DQ),Decapitator (S),Cross Bodyblock 6,Throw Out Of Ring (DQ),N/A,Throw Out Of Ring (DQ),Concrete Bodyslam 9,N/A,NWA '88,16.7%,10.0,63.9%,5.821,2.5%,9.9%,3.5%,8.9%,8.3%,58.3%,2,3,7,12,RWHaw,Midcard
NWA '88,Mike Rotunda (NEEDS UPDATE),DC,DC,OC/TT,OC,OC,OC,OC,DC,DC,DC,DC,A,B,B,A,Reverse,A,A,C,B,B,A,Airplane Spin,11,14 P/A,8,10,12,11 P/A,"[""2""","""5""]","[""2""","""3""]",4,2,Sullivan Interference 16,Ropes,Varisty Club Crab 10*,Syracuse Suplex 9,Eye Rake 6,Fight Song Forearms 7,Kick To Chest 8,Collegiate Takedown 8,Abdominal Stretch 7 (xx),Airplane Spin (S),Flip Out Of Ring (DQ),Airplane Spin (S),Dropkicks 7,N/A,Leap Frog 5,Gorilla Slam 10,N/A,N/A,Turnbuckle Smash 9,Airplane Spin (S),N/A,Dropkicks 9 P/A,NWA '88,8.3%,9.6,63.9%,5.787,1.8%,1.4%,5.3%,5.3%,27.8%,8.3%,2,5,2,3,MikeRot,Midcard
NWA '88,Mike Rotunda,DC,DC,OC/TT,OC,OC,OC,OC,DC,DC,DC,DC,A,B,B,A,Reverse,A,A,C,B,B,A,Airplane Spin,11,14 P/A,8,10,12,11 P/A,"[""2""","""5""]","[""2""","""3""]",4,2,Sullivan Interference 16,Ropes,Varisty Club Crab 10*,Syracuse Suplex 9,Eye Rake 6,Fight Song Forearms 7,Kick To Chest 6,Collegiate Takedown 8,Abdominal Stretch 7 (xx),Airplane Spin (S),Flip Out Of Ring (DQ),Airplane Spin (S),Dropkicks 7,N/A,Leap Frog 5,Gorilla Slam 10,N/A,N/A,Turnbuckle Smash 9,Airplane Spin (S),N/A,Dropkicks 9 P/A,NWA '88,8.3%,9.6,63.9%,5.787,1.8%,1.4%,5.3%,5.3%,27.8%,8.3%,2,5,2,3,MikeRot,Midcard
NWA '88,Sting (NEEDS UPDATE),OC,DC,OC,OC,DC,OC,OC/TT,DC,OC,OC,DC,A,B,B,A,A,Reverse,A,C,B,A,B,Scorpion Deathlock,9*,10*,11,12,13 P/A,14,"[""2""","""4""]","[""2""","""5""]",5,2,Flying Bodypress 10,Ropes,Scorpion Deathlock (S),Hoot And Howl 7,Right Hand Smash 8 (xx),Press And Slam 6,Pummel On Turnbuckle 9,Standing Vertical Suplex 10,Throw Out Of Ring (DQ),The Stinger Splash 8 P/A,Venice Beach Viperlock 11*,Turnbuckle Leap 10 P/A,Sunset Flip 7,Side Headlock 6,N/A,Clothesline 9 P/A,Standing Dropkick 11,Press Slam 10 P/A,N/A,Knee To Mid Section 8,Stinger Splash 11 P/A,N/A,NWA '88,13.9%,11.2,66.7%,6.119,5.6%,6.0%,3.7%,9.3%,16.7%,27.8%,2,4,2,5,Stiiiiinnnnngg,Regional Champion
NWA '88,Sting,OC,DC,OC,OC,DC,OC,OC/TT,DC,OC,OC,DC,A,B,B,A,A,Reverse,A,C,B,A,B,Scorpion Deathlock,9*,10*,11,12,13 P/A,14,"[""2""","""4""]","[""2""","""5""]",5,3,Flying Bodypress 10,Ropes,Scorpion Deathlock (S),Hoot And Howl 7,Right Hand Smash 8 (xx),Press And Slam 6,Pummel On Turnbuckle 9,Standing Vertical Suplex 10,Throw Out Of Ring (DQ),The Stinger Splash 8 P/A,Venice Beach Viperlock 11*,Turnbuckle Leap 10 P/A,Sunset Flip 7,Side Headlock 6,N/A,Clothesline 9 P/A,Standing Dropkick 11,Press Slam 10 P/A,N/A,Knee To Mid Section 8,Stinger Splash 11 P/A,N/A,NWA '88,13.9%,11.2,66.7%,6.119,5.6%,6.0%,3.7%,9.3%,16.7%,27.8%,2,4,2,5,Stiiiiinnnnngg,Regional Champion
NWA '88,Kevin Sullivan,DC,OC,OC,OC,DC,DC,DC,OC,OC/TT,OC,OC,Reverse,A,A,B,B,B,B,A,B,A,C,Gamemaster Gutbuster,9,10,11,11 P/A,10,9 P/A,"[""2""","""6""]","[""2""","""5""]",3,2,Beelzebub Backbreaker 10*,Throw Thru Ropes (DQ),Demonic Deathlock 10,"Smash With 2"" X 4"" 7",666-plex 6,Stomp On Face 7,Powerslam 8 (xx),Salem Sleeperhold 9,Demonic Deathlock (S),Ropes,Choke With Coathanger 25,Throw Out Of Ring (DQ),Lucifer Lunge 11,Lucifer Lunge 12,N/A,Throw Out Of Ring (DQ),N/A,N/A,Gamemaster Gutbuster (S),N/A,Bodyblock 8,Throw Out Of Ring (DQ),NWA '88,8.3%,7.3,52.8%,4.638,3.5%,1.6%,1.5%,7.3%,41.7%,27.8%,2,6,2,5,KevSul,Midcard
NWA '88,Warlord,DC,DC,OC,OC,OC/TT,OC,DC,DC,OC,DC,DC,A,Reverse,C,B,A,B,B,A,A,B,A,Flying Neckbreaker,13,10,11,12 P/A,14,9 P/A,"[""2""","""4""]","[""2""","""6""]",4,3,Invincible Spinebreaker 7*,Ropes,Clothesline 10 P/A,Stomp Outside Ring 6,Bench Press And Slam 9,Kick To Guy 8,Ruthless Elbow Smash 9 (xx),Fistdrop To Throat 5,Flying Neckbreaker (S),Brawl 'n Bash 12,Throw Over Ropes (DQ),N/A,Flying Neckbreaker (S),Clothesline 8 P/A,Backdrop 6,N/A,Hurl Out Of Ring (DQ),Clothesline 10,N/A,Shoulder Butt 7,N/A,Shoulder Butt 7,NWA '88,13.9%,9.4,58.3%,5.311,2.2%,6.8%,1.6%,8.1%,16.7%,41.7%,2,4,2,6,POPWarl,Midcard
NWA '88,Steve Williams (NEEDS UPDATe),OC,OC/TT,OC,OC,DC,OC,DC,DC,OC,OC,OC,A,B,A,C,A,A,B,Reverse,B,A,B,Oklahoma Stampede,9,10 P/A,10,12,11,8,"[""2""","""4""]","[""10""","""12""]",4,1,Dr. Death Legscissors 13*,Double Press And Slam 10 P/A,Charging Clothesline 9,Flying Football Tackle 8,Monkey Flip 7,Overhead Backdrop 9,Armbar 6,Smash To Gut 5 (xx),All American Suplex 8,Oklahoma Stampede (S),Ropes,Flying Bodypress 10 P/A,Gridiron Snap Plex 11,N/A,Bodyslam Over Ropes (DQ),N/A,Three Point Charge 6,Backdrop 7,N/A,N/A,Bodyblock 6 P/A,N/A,NWA '88,5.6%,9.4,61.1%,5.476,0.2%,4.1%,1.7%,6.8%,16.7%,16.7%,2,4,10,12,SteveW,Regional Champion
NWA '88,Steve Williams,OC,OC/TT,OC,OC,DC,OC,DC,DC,OC,OC,OC,A,B,A,C,A,A,B,Reverse,B,A,B,Oklahoma Stampede,11,12,12 P/A,14 P/A,10,13,"[""2""","""4""]","[""10""","""12""]",4,1,Dr. Death Legscissors 13*,Double Press And Slam 10 P/A,Charging Clothesline 9,Flying Football Tackle 8,Monkey Flip 7,Overhead Backdrop 9,Armbar 6,Smash To Gut 5 (xx),All American Suplex 8,Oklahoma Stampede (S),Ropes,Flying Bodypress 10 P/A,Gridiron Snap Plex 11,N/A,Bodyslam Over Ropes (DQ),N/A,Three Point Charge 6,Backdrop 7,N/A,N/A,Bodyblock 6 P/A,N/A,NWA '88,5.6%,9.4,61.1%,5.476,0.2%,4.1%,1.7%,6.8%,16.7%,16.7%,2,4,10,12,SteveW,Regional Champion
NWA '88,Barry Windham (NEEDS UPDATES),DC,OC,OC/TT,DC,OC,OC,OC,DC,DC,DC,OC,B,A,A,Reverse,B,A,A,C,B,A,B,Flying Lariat,10 P/A,9,9,11,12,10 P/A,"[""2""","""4""]","[""11""","""12""]",4,2,Ropes,Roundhouse Right 6,Elbow Off Turnbuckle 8,Sunset Flip 5 (xx),Horseman Powerslam 9,Traitor's Headlock 7,Hip Toss 6,Sweetwater Suplex 8,Flying Lariat (S),Block Glove Claw 11*,Texas Guillotine 10 P/A,Sleeper 0*,N/A,Backslide 0 P/A,Dropkick 9,Flying Lariat (S),Lariat 5,Flying Drop Kick 8,Back Body Drop 9,N/A,Lariat 6 P/A,N/A,NWA '88,8.3%,9.4,61.1%,5.400,0.0%,3.7%,3.4%,6.8%,16.7%,8.3%,2,4,11,12,BarryW,Regional Champion
NWA '88,Barry Windham,OC,OC,OC/TT,DC,OC,OC,OC,DC,DC,DC,OC,B,A,A,Reverse,B,A,A,C,B,A,B,Flying Lariat,10 P/A,9,9,11,12,10 P/A,"[""2""","""4""]","[""11""","""12""]",4,2,Ropes,Roundhouse Right 6,Elbow Off Turnbuckle 8,Sunset Flip 5 (xx),Horseman Powerslam 9,Traitor's Headlock 7,Hip Toss 6,Sweetwater Suplex 8,Flying Lariat (S),Block Glove Claw 11*,Texas Guillotine 10 P/A,Sleeper 12*,N/A,Backslide 6 P/A,Dropkick 9,Flying Lariat (S),Lariat 5,Flying Drop Kick 8,Back Body Drop 9,N/A,Lariat 6 P/A,N/A,NWA '88,8.3%,9.4,61.1%,5.400,0.0%,3.7%,3.4%,6.8%,16.7%,8.3%,2,4,11,12,BarryW,Regional Champion
SuperSet '89,Akeem,DC,OC,OC,OC/TT,DC,OC,OC,DC,DC,OC,DC,A,Reverse,C,A,B,B,B,A,A,A,B,Air Africa,11 P/A,9,10,9,10 P/A,9,"[""2""","""4""]","[""9""","""12""]",4,2,Ropes,Ram Into Turnbuckle 7,Air Africa (S),Side Headlock 7 (xx),Suplex Slam 9,Elbow Smash 8,Head Butt 6,Kick To Ribcage 9,Forearm Across Back 5,Elbow Drop 10,Bearhug 9*,Jive Soul Bodyblock 6,Jive Soul Bodyblock 7,N/A,Air Africa (S),N/A,Interference From Slick 8 P/A,N/A,Head Butt 6,N/A,N/A,Elbow Drop 7,SuperSet '89,11.1%,9.2,61.1%,5.250,0.0%,2.0%,1.7%,6.8%,16.7%,27.8%,2,4,9,12,OMG,Super Heavyweight
SuperSet '89,Antonio Inoki,DC,OC,OC/TT,DC,OC,OC,OC,OC,DC,DC,DC,B,B,C,A,A,Reverse,C,A,A,B,B,Jumping Kick To Head,15 P/A,12 P/A,18 P/A,16,14,15,"[""2""]",0,"[""2""","""3""]",5,2,Toukon Slap 5,Octopus Stretch 12*,Lariat 6,Back Suplex 10,Bodyslam 9,Reverse Knife Edge 7 (xx),Hip Toss 6,Dropkicks 8,Indian Deathlock 11 P/A,Jumping Kick To Head (S),Ropes,Diving Knee Drop 8,N/A,Abdominal Stretch 7,N/A,Lariat 6,Jumping Kick To Head (S),Jumping Kick To Head (S),N/A,Dropkick 5,N/A,N/A,SuperSet '89,8.3%,12.0,69.4%,6.739,0.0%,8.0%,3.9%,11.6%,2.8%,8.3%,2, ,2,3,AntInok,World Champion
SuperSet '89,Bad News Brown,OC,DC,DC,DC,OC,OC,OC,OC/TT,DC,DC,OC,A,Reverse,A,B,A,B,B,A,B,C,A,Ghetto Blaster,10,12 P/A,13,13,11,10,"[""2""","""4""]","[""2""","""5""]",4,2,Sewer Rat Stomp 7,Bad News Smash 10,Fist To Midsection 6,Power Bodyslam 7,Kneelift 6,Forearm Smash 8,Reverse Kick 9,Judo Thrust 5 (xx),Ghetto Blaster (S),Harlem Chokehold 9*,Ropes,N/A,Powerslam 6,N/A,Shoulder Smash 7,Ghetto Blaster (S),Shoulder Smash 6,N/A,Reverse Kick 8,N/A,N/A,Shoudler Smash 5,SuperSet '89,11.1%,9.0,61.1%,5.127,0.0%,0.9%,3.4%,6.8%,16.7%,27.8%,2,4,2,5,BadNewsB,Midcard
SuperSet '89,Big Bossman,OC,DC,OC,DC,OC,OC,OC,DC,OC/TT,DC,OC,A,C,B,A,A,A,A,B,Reverse,B,B,Boss Man Slam,12,11 P/A,8 P/A,7,9,10,"[""2""","""4""]","[""10""","""12""]",5,2,Ropes,Body Slam 6,Powerslam 10,Uppercut Slug 8 (xx),Swinging Fist Smash 6,Night Stick Stomp 7,Elbow Smash 9,Boss Man Slam (S),Cobb County Backbreaker 5,Hammer Off Ropes 7,Bearhug 5*,N/A,Boss Man Slam (S),Uppercut Slug 7,N/A,Knee To Midsection 6,Shoulder Smash 8,N/A,Hammer Off Ropes 8,N/A,Boss Man Slam (S),N/A,SuperSet '89,8.3%,10.5,66.7%,5.558,0.0%,2.5%,1.9%,7.4%,16.7%,16.7%,2,4,10,12,BigBoss,Super Heavyweight
SuperSet '89,Blue Blazer,DC,OC,OC,OC,OC,OC,DC,DC,DC,OC/TT,DC,A,Reverse,B,B,A,B,B,A,A,C,A,Somersault Splash,9,10 P/A,10,12,11,8,"[""2""","""5""]","[""2""","""4""]",4,1,Ropes,Reverse Knife Edge 7,Crucifix 10 P/A,Arm Wringer 5 (xx),Forearm Uppercut 8,Bodyslam 7,Hip Lock 6,Standing Dropkick 9,Somersault Splash (S),Backbreaker 5,Turnbuckle Leap 12,Flying Dropkick 8,N/A,N/A,Somersault Splash (S),Hip Lock 6,Somersault Splash (S),Dropkick 7,N/A,N/A,Crucifix 6 P/A,N/A,SuperSet '89,5.6%,8.9,61.1%,5.056,0.0%,6.1%,0.0%,6.8%,27.8%,16.7%,2,5,2,4,OwenH,Cruiserweight
SuperSet '89,Bret 'The Hitman' Hart,OC,DC,OC,DC,OC/TT,OC,OC,DC,DC,OC,OC,A,C,B,A,A,A,B,B,Reverse,A,B,Hart Attack,11,10 P/A,11,9 P/A,12,10,"[""2""","""5""]","[""8""","""12""]",4,3,Piledriver 12,Throw Out Of Ring (DQ),Dropkick 6,Backbreaker 8,Snap Suplex 9,Russian Legsweep 7,Elbow Smash 6 (xx),Inverted Atomic Drop 8,Hart Attack (S),Flying Elbow Drop 11 P/A,Ropes,Elbow To Sternum 6,Dropkick 6,Hart Attack (S),N/A,Kick To Ribs 5,N/A,Backbreaker 8,N/A,N/A,N/A,Powerslam 7,SuperSet '89,13.9%,9.4,63.9%,5.521,3.5%,5.4%,0.0%,8.9%,27.8%,41.7%,2,5,8,12,BretHa,Regional Champion
